1575777|Nenitoo936|VPN Player|2021-01-29|2021-02-05|Free Rider|Active|Casino||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1538156|Bayerajb|VPN Player|2020-11-13|2020-12-22|Regular|Active|Casino|Gold II|2026-08-15|11|5850.30|0.00|63|0|5379.68|0.00|5061.65|0.00|318.03|0.00|32838.61|0.00|0.00|0.00|-0.03|0.00|2026-08-06|0|0
1482130|Rohini|India|2020-05-18|2021-05-01|Mass|Active|Provably Fair|Silver I|2026-08-03|23|438.67|0.00|5|0|-305.64|3.81|-394.94|-0.06|89.30|3.87|2930.94|35.59|229.79|0.00|-205.46|-0.06|2026-08-22|0|4
1469055|foofoobarken|Slovakia|2020-04-12|2020-04-12|Mass|Active|Casino|Silver I|2026-08-05|21|155.14|0.00|5|0|204.56|13.50|155.04|0.08|49.52|13.43|1206.04|27.21|67.37|0.00|67.23|0.08|2026-08-19|0|5
3940331|DANNCHE06|Germany|2026-07-15|2026-07-16|Regular|Active|Casino|Gold I|2026-08-24|2|2145.53|0.00|41|0|606.09|0.00|511.79|0.00|94.30|0.00|16564.58|0.00|150.56|0.00|150.50|0.00|2026-08-23|0|0
1397589|Deki1904|Germany|2019-07-22|2020-01-09|Free Rider|Active|Casino|Bronze I|2026-08-03|23|0.00|0.00|0|0|2.43|0.00|-0.03|0.00|2.46|0.00|4.63|0.00|0.00|0.00|0.00|0.00|2026-06-14|0|0
3941306|jack-6033993|Turkey|2026-07-18|||Active|||2026-08-04|22|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3941373|Nooxe|Indonesia|2026-07-18|||Active|||2026-07-19|30|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3942367|tanvirex|Bangladesh|2026-07-21|2026-07-22|Mass|Active|Provably Fair|Silver I|2026-08-08|18|193.19|0.00|3|0|13.10|0.00|-4.19|0.00|17.29|0.00|3644.02|0.00|193.19|0.00|-4.19|0.00|2026-08-07|0|0
1369727|gaswar-4|VPN Player|2019-04-28|2019-12-02|Free Rider|Active|Casino|Bronze II|2026-08-20|6|0.00|0.00|0|0|104.36|0.00|-0.08|-0.11|104.44|0.11|207.10|0.00|0.00|0.00|0.00|-0.11|2026-07-01|0|0
1344755|baronlacroix|Sweden|2019-03-06|2019-03-06|Mass|Active|Sport|Bronze II|2026-08-07|19|198.91|0.00|5|0|161.94|0.00|134.61|0.00|27.33|0.00|513.21|0.00|87.85|0.00|87.79|0.00|2026-08-05|0|0
3943992|TheNebuliiProject|United States of America|2026-07-27|||Active|||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3944088|fortune-7675165|Czech Republic|2026-07-28|||Active|||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3944136|fortune-2093752|Austria|2026-07-28|2026-07-28|Risk|Active|Casino|Platinium II|2026-08-04|22|13732.83|0.00|7|0|-37835.08|336.98|-38165.71|23.63|330.63|313.35|855647.85|1631.17|13732.83|0.00|-38165.71|23.63|2026-08-13|0|2
3944493|fortune-2153240|United States of America|2026-07-29|||Active|||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3944500|fortune-3371994|Argentina|2026-07-29|||Active|||2026-08-13|13|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1299394|Stephsullivan94|VPN Player|2018-10-16|2018-11-08|Mass|Active|Casino|Bronze II|2026-08-07|19|244.20|0.00|10|0|263.54|0.00|244.77|0.00|18.77|0.00|667.33|0.00|0.00|0.00|0.00|0.00|2026-07-01|0|0
1276720|trippyk|VPN Player|2018-08-04|2018-08-23|Free Rider|Active|Sport|Bronze I|2026-08-07|19|0.00|0.00|0|0|22.01|0.00|0.05|0.00|21.95|0.00|22.01|0.00|0.00|0.00|0.00|0.00|2026-07-04|0|0
3945507|jack-9135839|Philippines|2026-07-31|||Active|||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3945587|jack-4281539|Bosnia and Herzegovina|2026-08-01|||Active|||2026-08-11|15|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3945615|fortune-2276708|Canada|2026-08-01|||Active|||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1256817|Bronttt|Romania|2018-06-02|2018-09-18|Mass|Active|Casino|Gold I|2026-08-11|15|1204.59|0.00|34|0|-38.90|0.10|-127.88|0.07|88.98|0.03|13100.13|0.16|25.93|0.00|25.85|0.07|2026-08-11|0|1
3946086|jack-4870609|Canada|2026-08-02|||Active|||2026-08-04|22|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3946844|Sek4th|Norway|2026-08-05|2026-08-06|One Timer|Active|Crash|Bronze I|2026-08-17|9|43.29|0.00|1|0|53.88|0.00|43.33|0.00|10.55|0.00|481.09|0.00|0.00|0.00|0.01|0.00|2026-08-11|0|0
3946972|fortune-0140377|Brazil|2026-08-06|||Active|||2026-08-13|13|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1249432|Hajsan98|Sweden|2018-04-27|2021-07-02|One Timer|Active|Casino|Bronze III|2026-08-03|23|179.35|0.00|1|0|256.08|-40.27|179.55|-46.73|76.53|6.46|1599.56|249.63|0.00|0.00|-0.24|-46.73|2026-08-22|0|5
3947858|jack-2365949|Netherlands|2026-08-09|||Active|||2026-08-11|15|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3526780|Pamel200|Slovakia|2024-12-21|||Active|||2026-08-06|20|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1101257|Tamiestervee|VPN Player|2016-08-26|2016-08-26|Regular|Active|Casino|Gold I|2026-08-15|11|1875.72|0.00|16|0|2188.10|1.55|1879.57|1.50|308.53|0.06|18049.46|26.26|173.72|0.00|172.19|1.50|2026-08-15|0|1
3948683|jack-5328166|Argentina|2026-08-13|||Active|||2026-08-13|13|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3949676|jack-7015342|Canada|2026-08-16|||Active|||2026-08-16|10|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3949790|fortune-1813616|Romania|2026-08-16|||Active|||2026-08-16|10|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3949810|jack-0773255|Ireland|2026-08-16|||Active|||2026-08-16|10|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3949842|jack-6226365|Canada|2026-08-16|||Active|||2026-08-19|7|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1080233|mmanks|VPN Player|2016-06-02|2016-07-09|Regular|Active|Casino|Gold II|2026-08-14|12|5632.62|0.00|99|0|2403.69|0.39|1475.92|-0.05|927.76|0.44|58651.98|0.43|101.36|0.00|101.53|-0.05|2026-08-24|0|1
3950351|jack-5062785|India|2026-08-19|||Active|||2026-08-19|7|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3950602|jack-5036431|United States of America|2026-08-20|||Active|||2026-08-20|6|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
1124432|Qiqoqp|Hong Kong|2017-01-08|2017-01-08|Pre Elit|Active|Casino|Gold I|2026-08-16|10|765.31|0.00|15|0|886.76|0.65|490.29|-0.01|396.47|0.66|14213.45|0.65|414.42|0.00|150.62|-0.01|2026-08-18|0|1
3531389|jetarab|United States of America|2024-12-28||Free Rider|Active|||2026-08-12|14|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
3512116|Madamada|United States of America|2024-11-26|2024-11-26|Elit|Active|Casino|Platinium IV|2026-08-06|20|178.81|0.00|1|0|497.25|77.69|180.24|-0.37|317.01|78.06|1692.17|127.90|0.00|0.00|0.00|-0.37|2026-08-15|0|1
3508051|smurflipz|Australia|2024-11-17|2026-06-16|One Timer|Active|Casino|Bronze II|2026-08-04|22|60.36|0.00|1|0|81.22|0.00|60.02|0.00|21.20|0.00|264.85|0.00|0.00|0.00|0.06|0.00|2026-07-23|0|0
3558824|Everybodycries|Croatia|2025-01-28|2025-01-30|Free Rider|Active|Casino|Bronze I|2026-08-06|20|0.00|0.00|0|0|0.00|0.13|0.00|0.00|0.00|0.13|0.00|0.20|0.00|0.00|0.00|0.00|2026-08-06|0|1
3508000|john8881|Portugal|2024-11-17|2024-12-20|Free Rider|Active|Casino|Bronze I|2026-08-16|10|40.78|0.00|3|0|44.82|0.00|40.92|0.00|3.90|0.00|770.44|0.00|0.00|0.00|0.00|0.00|2026-06-06|0|0
3571899|cmoe65342|United States of America|2025-02-13|2025-02-13|Free Rider|Active|Crash|Bronze I|2026-08-08|18|0.00|0.00|0|0|5.67|0.00|-0.01|0.00|5.69|0.00|24.87|0.00|0.00|0.00|0.00|0.00|2026-06-11|0|0
3588178|Kgaks071|South Africa|2025-02-24|2025-02-26|Free Rider|Active|Sport|Bronze I|2026-08-12|14|0.00|0.00|0|0|28.78|0.65|-48.07|-54.95|76.85|55.60|64.48|0.65|0.00|0.00|0.00|-54.95|2026-08-17|0|1
3641649|PadreEU|Norway|2025-04-01||Churn|Active|||2026-08-19|7|0.00|0.00|0|0|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00||0|0
