country|packed
Ethiopia|05-01:14,1,0,0,0 05-02:14,0,0,0,0 05-03:13,0,0,0,0 05-04:11,0,0,0,0 05-05:14,1,0,0,0 05-06:12,1,0,0,0 05-07:15,1,0,0,0 05-08:18,3,0,0,0 05-09:17,0,0,0,0 05-10:12,1,0,0,0 05-13:11,1,1,1,0 05-14:12,2,1,1,0 05-15:15,1,0,0,0 05-16:13,2,0,0,0 05-17:21,3,3,2,0 05-18:11,0,0,0,0 05-19:11,1,0,0,0 05-20:15,5,2,1,0 05-21:11,2,0,0,0 05-22:16,3,1,0,0 05-23:14,2,1,1,0 05-24:17,0,0,0,0 05-25:11,0,0,0,0 05-28:15,2,0,0,0 05-29:14,0,0,0,0 05-30:14,0,0,0,0 06-01:12,1,0,0,0 06-04:14,1,1,1,0 06-05:10,0,0,0,0 06-09:13,1,1,1,1 06-10:23,5,3,1,0 06-11:16,1,1,0,0 06-12:21,1,1,1,0 06-13:19,1,0,0,0 06-14:14,2,2,1,0 06-15:17,0,0,0,0 06-16:12,0,0,0,0 06-17:14,0,0,0,0 06-18:20,5,3,1,0 06-19:17,4,3,2,0 06-20:14,0,0,0,0 06-21:16,2,1,1,0 06-22:14,0,0,0,0 06-23:18,1,0,0,0 06-24:23,4,4,3,0 06-25:17,1,0,0,0 06-26:23,4,1,1,0 06-27:23,4,1,1,0 06-28:22,4,2,2,0 06-29:22,3,0,0,0 06-30:26,4,1,1,0 07-01:22,1,1,1,0 07-02:15,0,0,0,0 07-03:14,1,1,0,0 07-04:20,1,0,0,0 07-06:16,2,1,0,0 07-07:14,2,2,0,0 07-08:13,2,1,0,0 07-09:14,1,0,0,0 07-10:10,1,1,0,0 07-12:12,0,0,0,0 07-13:14,2,1,0,0 07-14:16,1,0,0,0 07-16:11,1,1,1,0 07-19:11,0,0,0,0 07-21:11,2,1,1,0 07-22:11,1,1,0,0 07-23:13,3,3,3,0 07-24:11,1,1,1,0 07-28:10,1,1,1,0 07-29:90,35,21,16,1 07-30:14,0,0,0,0 07-31:13,3,3,1,0 08-01:14,1,1,0,0 08-02:14,1,1,0,0 08-03:13,1,0,0,0 08-04:16,2,2,0,0 08-05:14,0,0,0,0 08-06:13,1,0,0,0 08-07:12,1,1,1,0 08-08:10,1,1,1,0 08-09:12,1,1,0,0 08-10:10,1,1,1,0 08-11:18,2,0,0,0 08-12:17,1,1,1,0 08-13:21,1,1,1,0 08-14:18,2,1,1,0 08-15:21,2,2,1,0 08-16:20,2,1,1,0 08-17:22,0,0,0,0 08-18:18,1,0,0,0 08-19:21,0,0,0,0 08-20:21,1,1,0,0 08-21:28,5,4,3,2 08-22:25,6,4,1,1 08-23:31,4,3,1,1 08-24:25,2,0,0,0 08-25:18,5,3,2,2 08-26:29,6,3,1,0 08-27:20,1,0,0,0 08-28:19,2,2,2,2 08-29:23,3,3,3,1
Finland|05-01:25,3,0,0,0 05-02:28,2,0,0,0 05-03:34,5,0,0,0 05-04:41,12,0,0,0 05-05:31,3,0,0,0 05-06:37,3,0,0,0 05-07:42,10,0,0,0 05-08:40,6,0,0,0 05-09:23,0,0,0,0 05-10:26,1,0,0,0 05-11:38,10,0,0,0 05-12:22,4,0,0,0 05-13:32,3,0,0,0 05-14:31,4,4,3,2 05-15:33,4,1,1,1 05-16:26,3,1,1,1 05-17:23,1,1,1,0 05-18:34,4,4,3,3 05-19:32,4,3,2,1 05-20:34,3,1,1,1 05-21:34,3,1,1,1 05-22:42,6,3,2,2 05-23:50,1,1,0,0 05-24:25,0,0,0,0 05-25:33,6,2,1,1 05-26:27,4,3,3,2 05-27:41,3,1,1,1 05-28:58,3,1,0,0 05-29:38,0,0,0,0 05-30:36,5,3,1,0 05-31:38,6,6,4,1 06-01:36,9,3,2,2 06-02:49,10,7,5,3 06-03:34,4,0,0,0 06-04:87,1,1,1,0 06-05:52,2,2,1,1 06-06:45,5,3,1,1 06-07:19,0,0,0,0 06-08:40,3,2,1,1 06-09:62,11,6,1,1 06-10:76,4,4,1,0 06-11:71,3,1,1,0 06-12:69,2,1,1,1 06-13:51,3,1,0,0 06-14:61,4,1,0,0 06-15:60,3,1,0,0 06-16:86,4,3,2,0 06-17:78,2,0,0,0 06-18:55,3,0,0,0 06-19:57,1,1,1,1 06-20:44,4,3,0,0 06-21:50,2,1,0,0 06-22:46,2,1,0,0 06-23:52,4,3,1,0 06-24:60,8,3,0,0 06-25:55,11,2,1,1 06-26:65,4,1,0,0 06-27:63,2,1,0,0 06-28:58,2,1,1,0 06-29:57,2,1,1,0 06-30:74,1,1,1,1 07-01:81,5,3,3,1 07-02:116,4,2,1,0 07-03:90,4,4,3,0 07-04:102,4,2,1,0 07-05:76,7,4,2,2 07-06:61,5,4,0,0 07-07:97,21,11,6,3 07-08:76,23,10,10,7 07-09:66,21,14,11,3 07-10:56,15,4,1,1 07-11:53,8,4,2,2 07-12:41,8,0,0,0 07-13:63,12,8,7,1 07-14:67,23,10,9,2 07-15:59,14,4,2,1 07-16:60,14,5,4,1 07-17:53,13,4,3,1 07-18:53,16,7,1,1 07-19:54,13,7,5,3 07-20:55,16,5,2,1 07-21:52,13,3,1,0 07-22:61,28,10,9,5 07-23:71,27,11,6,1 07-24:72,23,9,6,3 07-25:59,16,8,2,0 07-26:69,21,6,5,1 07-27:80,17,7,5,2 07-28:109,25,9,4,1 07-29:99,24,5,2,1 07-30:120,22,10,7,2 07-31:87,10,5,3,2 08-01:85,11,5,0,0 08-02:90,13,4,3,0 08-03:86,15,4,4,1 08-04:83,12,3,3,0 08-05:82,11,4,2,0 08-06:76,13,9,5,1 08-07:76,11,4,4,0 08-08:71,4,3,2,1 08-09:62,2,0,0,0 08-10:65,14,7,4,0 08-11:121,14,3,2,0 08-12:76,10,3,3,3 08-13:76,19,3,1,0 08-14:59,10,5,3,1 08-15:52,3,1,0,0 08-16:67,10,2,1,0 08-17:67,11,1,0,0 08-18:61,16,7,3,2 08-19:58,8,1,0,0 08-20:59,6,3,2,1 08-21:58,7,4,1,1 08-22:46,5,1,0,0 08-23:52,6,4,2,2 08-24:49,9,2,2,1 08-25:53,6,1,1,1 08-26:56,15,9,4,3 08-27:42,8,4,3,2 08-28:53,9,1,0,0 08-29:51,11,7,3,1
France|06-10:10,1,1,1,1 06-11:16,1,1,1,1 06-12:13,0,0,0,0 06-14:16,0,0,0,0 06-15:20,1,0,0,0 06-16:17,0,0,0,0 06-17:15,0,0,0,0 06-18:14,2,1,1,0 06-19:17,5,2,0,0 06-20:13,0,0,0,0 06-23:12,2,1,1,0 06-26:10,2,1,0,0 06-29:14,2,2,0,0 06-30:10,2,0,0,0 07-02:14,0,0,0,0 07-03:11,0,0,0,0 07-06:92,0,0,0,0 07-07:154,1,1,0,0 07-13:11,3,2,1,1 07-17:15,3,2,2,1 07-18:25,1,1,1,0 07-19:31,0,0,0,0 07-20:21,1,1,1,0 07-27:35,3,2,1,0 07-28:48,1,0,0,0 07-29:52,1,0,0,0 07-30:43,3,0,0,0 07-31:53,1,0,0,0 08-01:31,0,0,0,0 08-02:55,0,0,0,0 08-03:29,1,0,0,0 08-04:28,0,0,0,0 08-05:37,1,0,0,0 08-06:42,2,0,0,0 08-07:43,2,1,0,0 08-08:42,5,0,0,0 08-09:45,3,1,1,0 08-10:56,4,0,0,0 08-11:38,6,1,1,1 08-12:23,2,0,0,0 08-13:16,2,1,0,0 08-14:29,4,0,0,0 08-15:32,4,0,0,0 08-16:32,3,0,0,0 08-17:29,6,1,1,0 08-18:33,3,1,0,0 08-19:20,2,0,0,0 08-20:19,2,0,0,0 08-21:22,2,1,0,0 08-22:21,4,1,1,0 08-23:22,1,0,0,0 08-24:17,0,0,0,0 08-25:14,1,0,0,0 08-26:15,1,0,0,0 08-27:11,0,0,0,0 08-28:21,1,0,0,0 08-29:13,2,1,1,0
Georgia|05-01:123,20,0,0,0 05-02:36,2,0,0,0 05-03:41,0,0,0,0 05-04:130,35,0,0,0 05-05:103,22,0,0,0 05-06:133,35,0,0,0 05-07:99,19,0,0,0 05-08:86,12,0,0,0 05-09:41,2,0,0,0 05-10:38,2,0,0,0 05-11:108,26,0,0,0 05-12:47,1,0,0,0 05-13:114,25,4,2,0 05-14:98,25,14,1,0 05-15:150,52,28,4,0 05-16:37,4,0,0,0 05-17:24,1,0,0,0 05-18:98,13,4,3,0 05-19:84,18,4,0,0 05-20:93,21,2,1,0 05-21:82,16,5,1,0 05-22:106,33,11,1,0 05-23:43,2,1,0,0 05-24:37,2,0,0,0 05-25:81,23,6,2,1 05-26:49,5,0,0,0 05-27:137,41,18,5,0 05-28:122,26,3,1,0 05-29:213,60,34,6,1 05-30:47,2,0,0,0 05-31:30,1,0,0,0 06-01:125,29,21,2,0 06-02:101,17,10,2,0 06-03:138,33,16,3,1 06-04:145,32,6,2,0 06-05:120,23,2,0,0 06-06:46,3,0,0,0 06-07:48,7,0,0,0 06-08:132,39,13,3,0 06-09:144,46,23,8,0 06-10:115,30,11,5,1 06-11:159,33,9,2,0 06-12:121,28,17,9,2 06-13:48,6,1,1,0 06-14:44,2,0,0,0 06-15:110,11,2,0,0 06-16:82,15,4,1,1 06-17:105,16,7,3,2 06-18:89,10,8,1,0 06-19:71,10,6,2,0 06-20:62,5,0,0,0 06-21:46,4,0,0,0 06-22:110,14,5,0,0 06-23:84,7,3,1,0 06-24:127,28,15,8,6 06-25:107,16,11,1,0 06-26:101,16,4,2,2 06-27:57,7,0,0,0 06-28:63,9,0,0,0 06-29:104,12,8,2,0 06-30:132,25,14,0,0 07-01:122,18,3,2,0 07-02:100,20,7,2,0 07-03:78,17,4,1,0 07-04:37,1,0,0,0 07-05:28,1,0,0,0 07-06:92,13,3,0,0 07-07:91,18,6,3,0 07-08:108,27,18,0,0 07-09:111,25,12,3,0 07-10:90,23,13,4,0 07-11:36,4,1,1,0 07-12:26,0,0,0,0 07-13:82,19,9,4,0 07-14:112,22,7,1,1 07-15:75,11,0,0,0 07-16:90,20,5,1,0 07-17:98,19,8,2,0 07-18:45,5,0,0,0 07-19:37,3,0,0,0 07-20:87,12,4,0,0 07-21:91,19,8,0,0 07-22:81,13,4,0,0 07-23:89,9,3,0,0 07-24:80,10,1,0,0 07-25:20,2,1,0,0 07-26:16,2,0,0,0 07-27:75,9,4,3,0 07-28:93,16,9,6,0 07-29:99,20,8,2,0 07-30:83,20,10,2,0 07-31:99,18,5,2,1 08-01:35,3,0,0,0 08-02:26,5,1,1,0 08-03:104,36,17,5,0 08-04:88,20,8,3,0 08-05:76,14,4,2,0 08-06:77,20,13,3,0 08-07:76,22,12,0,0 08-08:24,1,0,0,0 08-09:23,1,0,0,0 08-10:71,10,7,1,0 08-11:131,12,1,1,0 08-12:84,10,1,0,0 08-13:82,12,5,1,0 08-14:78,9,1,0,0 08-15:29,0,0,0,0 08-16:31,4,0,0,0 08-17:82,15,6,3,0 08-18:91,11,1,0,0 08-19:75,9,3,3,0 08-20:60,10,4,0,0 08-21:70,10,1,0,0 08-22:21,0,0,0,0 08-23:21,1,0,0,0 08-24:81,22,15,5,1 08-25:68,13,5,3,0 08-26:65,5,1,0,0 08-27:56,7,4,2,0 08-28:30,2,1,0,0 08-29:24,1,0,0,0
Germany|05-01:254,21,0,0,0 05-02:285,18,0,0,0 05-03:283,28,0,0,0 05-04:265,37,0,0,0 05-05:225,20,0,0,0 05-06:162,22,0,0,0 05-07:164,24,0,0,0 05-08:228,22,0,0,0 05-09:257,50,0,0,0 05-10:190,35,0,0,0 05-11:215,42,0,0,0 05-12:171,45,0,0,0 05-13:138,37,2,1,1 05-14:178,49,10,4,0 05-15:200,51,11,4,2 05-16:177,41,10,6,1 05-17:150,42,8,4,0 05-18:174,40,8,6,3 05-19:168,50,11,5,3 05-20:175,40,9,2,1 05-21:148,36,10,7,2 05-22:203,52,21,12,2 05-23:160,46,10,2,1 05-24:174,64,17,6,2 05-25:176,56,19,8,4 05-26:152,39,11,6,3 05-27:216,41,25,8,3 05-28:376,51,23,11,7 05-29:367,71,29,17,6 05-30:263,50,16,6,1 05-31:270,49,19,13,1 06-01:261,48,20,9,1 06-02:221,28,16,11,2 06-03:355,39,15,9,0 06-04:256,48,34,8,1 06-05:268,36,20,8,1 06-06:235,33,17,7,0 06-07:319,42,24,5,0 06-08:239,26,11,5,2 06-09:404,40,17,2,0 06-10:611,48,28,9,2 06-11:891,51,25,10,4 06-12:704,29,17,3,1 06-13:531,34,24,14,5 06-14:359,33,18,6,0 06-15:343,26,18,5,0 06-16:376,38,26,6,2 06-17:300,37,27,6,0 06-18:343,64,45,24,18 06-19:362,54,31,10,4 06-20:278,29,15,7,2 06-21:272,23,15,7,0 06-22:1666,55,21,12,4 06-23:2043,69,22,12,3 06-24:910,68,8,2,2 06-25:657,72,20,6,0 06-26:554,41,8,4,3 06-27:618,35,7,3,1 06-28:846,69,13,7,1 06-29:548,42,9,2,0 06-30:800,49,18,5,1 07-01:741,50,17,9,2 07-02:847,32,7,2,0 07-03:641,60,18,9,3 07-04:631,22,4,1,0 07-05:711,51,21,7,1 07-06:629,25,6,3,0 07-07:766,52,17,10,1 07-08:712,37,17,5,1 07-09:719,38,12,6,2 07-10:710,45,17,6,1 07-11:725,42,13,6,1 07-12:864,81,44,28,16 07-13:766,67,25,18,11 07-14:507,51,27,14,8 07-15:839,85,32,18,12 07-16:517,69,27,14,11 07-17:15904,169,29,11,7 07-18:33115,117,53,28,20 07-19:45849,118,45,18,11 07-20:23929,70,26,20,13 07-21:5224,62,27,18,13 07-22:424,39,14,8,2 07-23:567,46,12,5,1 07-24:691,44,11,4,2 07-25:995,65,13,7,1 07-26:687,66,17,6,1 07-27:12176,520,19,8,2 07-28:16498,865,9,2,1 07-29:13798,852,20,3,1 07-30:14217,847,24,13,2 07-31:12836,777,23,17,3 08-01:13989,785,55,34,4 08-02:13886,799,26,13,4 08-03:11665,770,24,13,3 08-04:10411,704,10,6,2 08-05:10253,668,15,6,3 08-06:10444,704,24,11,2 08-07:11515,1052,47,22,6 08-08:11362,1219,25,10,2 08-09:11253,1095,17,7,1 08-10:12280,1442,16,2,0 08-11:12012,1597,21,11,4 08-12:10674,1022,18,9,2 08-13:6326,817,31,14,4 08-14:5780,474,37,11,4 08-15:8684,568,50,26,2 08-16:8288,482,31,11,1 08-17:5753,410,18,10,2 08-18:5466,434,28,13,5 08-19:1269,384,20,8,3 08-20:838,290,28,13,1 08-21:673,210,22,11,2 08-22:413,113,18,12,2 08-23:446,118,29,15,8 08-24:417,118,19,7,4 08-25:333,102,19,12,0 08-26:335,74,7,4,2 08-27:308,84,12,4,1 08-28:336,81,17,9,4 08-29:272,74,15,7,4
Ghana|06-26:10,4,1,0,0 07-29:69,12,0,0,0
Greece|05-28:13,0,0,0,0 05-30:14,1,0,0,0 05-31:13,2,2,1,0 06-01:11,0,0,0,0 06-02:11,2,1,1,1 06-09:12,6,6,0,0 06-11:15,4,3,0,0 06-12:11,1,0,0,0 06-24:14,0,0,0,0 06-25:14,0,0,0,0 06-29:10,0,0,0,0 06-30:11,1,1,1,1 07-02:14,2,1,0,0 07-04:12,0,0,0,0 07-07:15,0,0,0,0 07-09:10,1,1,0,0 07-29:12,0,0,0,0 08-08:85,1,0,0,0 08-12:11,0,0,0,0 08-13:19,2,0,0,0 08-14:64,0,0,0,0 08-18:10,0,0,0,0 08-19:10,0,0,0,0 08-23:12,0,0,0,0 08-26:11,0,0,0,0 08-27:15,2,0,0,0 08-28:10,0,0,0,0
Guyana|08-08:12,1,1,1,0
Hong Kong|05-01:12,0,0,0,0 05-02:11,2,0,0,0 05-04:13,1,0,0,0 05-05:15,1,0,0,0 05-06:13,1,0,0,0 05-08:12,1,0,0,0 05-11:10,0,0,0,0 05-13:14,3,0,0,0 05-14:11,1,1,1,1 05-17:11,0,0,0,0 05-19:12,0,0,0,0 05-21:10,1,1,1,0 05-22:10,2,0,0,0 05-24:10,1,0,0,0 05-25:11,1,1,1,0 05-28:15,1,0,0,0 05-30:12,1,0,0,0 06-02:14,3,2,1,0 06-03:10,1,1,1,0 06-04:13,2,1,1,1 06-05:14,1,1,0,0 06-06:12,1,1,1,0 06-07:16,0,0,0,0 06-08:19,2,0,0,0 06-09:21,5,4,0,0 06-10:24,4,4,1,0 06-11:22,1,0,0,0 06-12:18,3,1,1,0 06-13:11,0,0,0,0 06-14:14,0,0,0,0 06-15:11,0,0,0,0 06-16:12,1,1,1,0 06-18:15,2,1,1,1 06-19:15,1,0,0,0 06-20:14,0,0,0,0 06-21:12,0,0,0,0 06-23:10,0,0,0,0 06-24:14,4,1,1,0 06-25:11,1,0,0,0 06-26:12,2,2,1,0 06-27:13,3,2,0,0 06-28:14,2,2,0,0 06-29:11,2,2,1,1 06-30:11,1,1,0,0 07-01:16,1,1,0,0 07-02:11,2,0,0,0 07-04:12,2,1,1,0 07-05:15,2,0,0,0 07-06:11,2,2,2,0 07-07:20,0,0,0,0 07-08:15,1,0,0,0 07-09:30,19,17,0,0 07-10:13,1,1,1,0 07-11:12,0,0,0,0 07-12:37,3,1,0,0 07-13:16,3,1,0,0 07-14:13,1,0,0,0 07-15:15,3,3,0,0 07-16:25,1,1,0,0 07-17:27,2,2,0,0 07-18:31,1,0,0,0 07-19:38,0,0,0,0 07-20:21,3,2,1,0 07-21:17,3,0,0,0 07-22:14,2,2,0,0 07-23:12,1,1,0,0 07-24:13,2,2,2,1 07-26:10,2,1,0,0 07-29:23,4,2,2,0 07-30:13,2,1,1,0 07-31:12,0,0,0,0 08-01:17,1,0,0,0 08-02:16,1,1,1,0 08-03:13,0,0,0,0 08-04:16,2,0,0,0 08-05:13,1,1,1,1 08-06:13,0,0,0,0 08-07:13,0,0,0,0 08-11:15,3,2,0,0 08-13:11,1,1,1,1 08-14:12,0,0,0,0 08-15:15,0,0,0,0 08-16:27,1,1,1,1 08-17:21,2,1,1,1 08-18:13,1,0,0,0 08-19:13,1,1,1,1 08-20:34,4,2,0,0 08-22:10,2,2,2,2 08-23:13,1,1,1,0 08-24:21,0,0,0,0 08-25:13,1,1,0,0 08-26:12,0,0,0,0 08-27:13,1,1,1,0 08-28:16,1,1,1,1 08-29:18,0,0,0,0
Hungary|05-01:61,8,0,0,0 05-02:55,5,0,0,0 05-03:59,4,0,0,0 05-04:44,6,0,0,0 05-05:51,7,0,0,0 05-06:41,2,0,0,0 05-07:56,6,0,0,0 05-08:69,9,0,0,0 05-09:67,7,0,0,0 05-10:57,4,0,0,0 05-11:63,2,0,0,0 05-12:55,3,0,0,0 05-13:48,4,2,1,0 05-14:43,3,0,0,0 05-15:50,8,4,4,2 05-16:43,2,1,1,0 05-17:49,4,2,2,1 05-18:49,8,4,2,0 05-19:71,22,6,3,1 05-20:50,4,1,0,0 05-21:47,6,3,2,0 05-22:84,6,4,1,0 05-23:49,5,3,1,0 05-24:46,3,2,2,0 05-25:55,3,2,0,0 05-26:43,4,2,0,0 05-27:65,6,4,1,0 05-28:140,9,5,2,0 05-29:92,11,6,2,1 05-30:108,7,4,2,0 05-31:97,9,4,3,1 06-01:79,7,3,2,0 06-02:81,7,4,1,0 06-03:69,4,4,3,0 06-04:86,2,1,1,1 06-05:69,7,4,1,0 06-06:61,6,4,3,1 06-07:86,8,4,1,0 06-08:63,5,4,2,0 06-09:103,11,7,1,0 06-10:150,10,5,2,1 06-11:151,3,2,0,0 06-12:120,6,4,0,0 06-13:65,6,3,3,0 06-14:88,3,1,1,0 06-15:111,5,3,1,0 06-16:92,3,2,0,0 06-17:93,5,3,0,0 06-18:88,6,5,2,0 06-19:98,6,2,0,0 06-20:94,8,3,1,0 06-21:94,5,2,2,0 06-22:99,5,5,2,0 06-23:105,9,3,1,0 06-24:108,5,3,2,2 06-25:122,6,4,1,0 06-26:111,3,2,1,0 06-27:101,2,2,2,0 06-28:103,1,1,0,0 06-29:105,5,3,3,0 06-30:149,1,0,0,0 07-01:144,6,4,4,1 07-02:210,5,1,1,0 07-03:133,3,0,0,0 07-04:168,6,2,1,0 07-05:162,3,1,0,0 07-06:171,6,4,2,1 07-07:143,1,1,0,0 07-08:92,9,6,3,1 07-09:124,47,38,12,9 07-10:85,8,3,2,1 07-11:130,38,20,13,2 07-12:95,2,1,0,0 07-13:104,18,8,7,4 07-14:79,6,1,1,0 07-15:96,7,3,2,1 07-16:115,30,10,8,4 07-17:79,6,3,1,0 07-18:86,6,6,5,4 07-19:87,3,3,3,1 07-20:70,2,1,0,0 07-21:71,4,1,0,0 07-22:63,4,2,2,1 07-23:92,26,12,9,0 07-24:79,5,2,1,0 07-25:78,6,3,2,0 07-26:84,6,4,3,0 07-27:76,5,2,1,0 07-28:77,8,5,2,2 07-29:115,11,3,1,0 07-30:90,4,3,3,1 07-31:84,5,3,1,0 08-01:89,5,3,1,0 08-02:75,6,4,2,0 08-03:73,5,1,1,1 08-04:84,4,2,2,1 08-05:90,6,3,2,0 08-06:81,0,0,0,0 08-07:94,3,3,2,1 08-08:85,4,4,2,1 08-09:90,4,2,1,1 08-10:79,2,2,1,0 08-11:88,2,0,0,0 08-12:79,6,4,4,3 08-13:95,9,3,0,0 08-14:79,8,4,3,0 08-15:81,8,2,1,0 08-16:70,6,0,0,0 08-17:68,2,2,1,0 08-18:77,4,3,1,1 08-19:80,3,2,1,1 08-20:63,4,0,0,0 08-21:104,33,21,7,4 08-22:66,5,4,1,0 08-23:65,6,3,1,0 08-24:74,5,3,3,2 08-25:91,13,11,4,3 08-26:82,0,0,0,0 08-27:93,7,5,1,1 08-28:85,5,3,1,0 08-29:69,3,3,1,0
India|06-10:14,0,0,0,0 06-12:13,0,0,0,0 06-13:10,0,0,0,0 06-14:14,0,0,0,0 06-16:10,1,0,0,0 06-20:15,0,0,0,0 06-22:11,0,0,0,0 06-23:19,0,0,0,0 06-24:11,0,0,0,0 06-25:15,0,0,0,0 06-26:13,0,0,0,0 06-27:12,1,1,1,0 06-28:12,0,0,0,0 06-29:16,0,0,0,0 06-30:10,0,0,0,0 07-03:13,0,0,0,0 07-04:12,0,0,0,0 07-06:15,0,0,0,0 07-07:11,0,0,0,0 07-08:12,1,1,0,0 07-09:11,0,0,0,0 07-10:11,0,0,0,0 07-11:10,1,0,0,0 07-12:11,1,0,0,0 07-13:16,0,0,0,0 07-14:13,0,0,0,0 07-15:10,0,0,0,0 07-16:12,0,0,0,0 07-17:38,0,0,0,0 07-18:52,1,0,0,0 07-19:82,0,0,0,0 07-20:38,0,0,0,0 07-23:10,0,0,0,0 07-24:11,1,1,1,0 07-27:12,0,0,0,0 07-28:12,1,1,1,0 07-29:14,1,1,1,0 07-30:14,1,0,0,0 08-03:11,2,0,0,0 08-04:10,0,0,0,0 08-05:13,1,0,0,0 08-13:10,1,0,0,0 08-14:30,2,1,0,0 08-15:33,0,0,0,0 08-16:27,0,0,0,0 08-17:19,1,1,0,0 08-18:43,2,1,0,0 08-19:36,1,0,0,0 08-20:45,2,1,0,0 08-21:41,1,1,0,0 08-22:22,1,0,0,0 08-23:28,1,0,0,0 08-24:28,2,0,0,0 08-25:13,0,0,0,0 08-26:35,2,1,0,0 08-27:41,3,1,0,0 08-28:32,1,1,0,0 08-29:29,1,0,0,0
Indonesia|05-01:15,3,0,0,0 05-02:11,0,0,0,0 05-03:17,3,0,0,0 05-05:28,13,0,0,0 05-06:57,40,0,0,0 05-07:65,6,0,0,0 05-08:71,5,0,0,0 05-09:69,5,0,0,0 05-10:67,4,0,0,0 05-11:38,7,0,0,0 05-12:19,4,0,0,0 05-13:32,8,5,1,0 05-14:31,7,6,3,0 05-15:25,4,3,0,0 05-16:24,7,5,2,0 05-17:12,1,1,1,0 05-18:29,2,1,0,0 05-19:16,1,1,0,0 05-20:17,4,2,2,0 05-21:32,13,11,4,1 05-22:44,11,8,2,0 05-23:22,4,3,0,0 05-24:27,2,1,0,0 05-25:42,8,7,2,0 05-26:24,8,5,0,0 05-27:42,7,6,4,0 05-28:53,9,7,0,0 05-29:39,9,6,0,0 05-30:31,1,0,0,0 05-31:48,9,7,3,0 06-01:47,7,7,0,0 06-02:42,8,4,0,0 06-03:44,3,3,0,0 06-04:55,27,25,1,0 06-05:44,14,12,0,0 06-06:49,11,8,3,0 06-07:41,6,4,1,0 06-08:49,7,7,4,0 06-09:62,14,14,0,0 06-10:133,30,29,6,0 06-11:138,30,28,9,0 06-12:60,6,6,3,0 06-13:44,6,4,3,0 06-14:39,7,6,2,0 06-15:45,5,5,2,0 06-16:47,7,5,1,0 06-17:35,5,2,0,0 06-18:39,4,4,2,1 06-19:123,49,42,19,0 06-20:96,43,38,12,0 06-21:12,2,1,0,0 06-22:11,0,0,0,0 08-14:11,0,0,0,0 08-15:14,0,0,0,0 08-16:11,1,1,0,0 08-17:14,0,0,0,0 08-20:16,2,2,0,0 08-21:14,1,0,0,0 08-22:12,0,0,0,0 08-23:10,0,0,0,0 08-24:12,0,0,0,0 08-27:14,0,0,0,0 08-28:14,2,0,0,0
Iraq|07-19:25,2,1,0,0 07-28:24,0,0,0,0 07-29:16,0,0,0,0 07-31:12,1,0,0,0 08-01:16,0,0,0,0 08-02:15,1,0,0,0 08-03:10,0,0,0,0 08-04:11,1,0,0,0 08-08:11,1,0,0,0 08-12:13,0,0,0,0
